,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
21605702,21605702,2021-08-30 16:53:43.030191+00:00,x,y,2021-09-26 11:00:00+00:00,2021-09-26 13:00:00+00:00,gamma,True,20.0,2,c-4,21605702,7870.0
2473255,2473255,2021-03-02 12:40:41.043375+00:00,x,y,2021-04-09 05:00:00+00:00,2021-04-09 07:00:00+00:00,gamma,True,0.0,0,c-2,2473255,8525.0
12796945,12796945,2021-07-04 18:30:50.758175+00:00,x,y,2021-09-10 14:00:00+00:00,2021-09-10 15:55:00+00:00,beta,True,40.0,0,b-9,12796945,8140.0
5799469,5799469,2021-04-29 13:00:30.835597+00:00,x,y,2021-05-11 13:30:00+00:00,2021-05-11 15:30:00+00:00,alpha,True,35.0,1,a-5,5799469,14747.0
10585703,10585703,2021-06-20 15:14:55.933817+00:00,x,y,2021-06-24 13:00:00+00:00,2021-06-24 15:00:00+00:00,alpha,True,35.0,1,a-9,10585703,7900.0
15360403,15360403,2021-07-22 00:06:54.518356+00:00,x,y,2021-08-07 04:00:00+00:00,2021-08-07 06:00:00+00:00,alpha,True,35.0,1,a-1,15360403,10545.0
17087350,17087350,2021-08-04 11:15:04.109704+00:00,x,y,2021-08-05 14:00:00+00:00,2021-08-05 16:00:00+00:00,gamma,True,20.0,1,c-4,17087350,6870.0
16392960,16392960,2021-07-29 10:11:23.972968+00:00,x,y,2021-08-04 13:00:00+00:00,2021-08-04 15:00:00+00:00,alpha,True,15.0,1,a-9,16392960,8300.0
9014842,9014842,2021-06-07 15:54:55.269664+00:00,x,y,2021-06-20 05:00:00+00:00,2021-06-20 06:55:00+00:00,beta,True,20.0,0,b-1,9014842,10057.0
19362472,19362472,2021-08-16 05:12:22.578729+00:00,x,y,2021-08-24 16:00:00+00:00,2021-08-24 18:00:00+00:00,alpha,True,20.0,1,a-23,19362472,10545.0
12343296,12343296,2021-07-02 12:38:09.603526+00:00,x,y,2021-07-09 07:00:00+00:00,2021-07-09 09:00:00+00:00,alpha,True,35.0,1,a-5,12343296,10545.0
6779320,6779320,2021-05-14 12:33:49.939950+00:00,x,y,2021-05-17 05:00:00+00:00,2021-05-17 07:00:00+00:00,gamma,True,20.0,1,c-2,6779320,7390.0
18295594,18295594,2021-08-10 19:32:53.487955+00:00,x,y,2021-08-13 10:00:00+00:00,2021-08-13 12:00:00+00:00,gamma,True,20.0,2,c-2,18295594,9525.0
8210849,8210849,2021-05-31 06:33:12.478362+00:00,x,y,2021-06-04 10:00:00+00:00,2021-06-04 12:00:00+00:00,alpha,True,15.0,1,a-9,8210849,9403.0
14049078,14049078,2021-07-12 05:06:48.459110+00:00,x,y,2021-07-30 07:00:00+00:00,2021-07-30 09:00:00+00:00,alpha,True,15.0,1,a-5,14049078,9045.0
7550295,7550295,2021-05-23 09:33:48.699422+00:00,x,y,2021-06-04 13:00:00+00:00,2021-06-04 15:00:00+00:00,alpha,True,35.0,1,a-5,7550295,7520.0
12221082,12221082,2021-07-01 18:47:58.618156+00:00,x,y,2021-07-04 04:00:00+00:00,2021-07-04 06:00:00+00:00,alpha,True,35.0,1,a-1,12221082,12645.0
21395757,21395757,2021-08-28 20:48:05.999967+00:00,x,y,2021-09-25 16:00:00+00:00,2021-09-25 18:00:00+00:00,alpha,True,20.0,1,a-23,21395757,8381.0
14738387,14738387,2021-07-16 17:18:24.191506+00:00,x,y,2021-07-19 16:00:00+00:00,2021-07-19 18:00:00+00:00,alpha,True,35.0,1,a-23,14738387,14645.0
15999765,15999765,2021-07-26 11:57:16.600182+00:00,x,y,2021-08-15 16:00:00+00:00,2021-08-15 18:00:00+00:00,alpha,True,35.0,1,a-23,15999765,12645.0
4775991,4775991,2021-04-18 21:56:56.492916+00:00,x,y,2021-05-12 05:00:00+00:00,2021-05-12 06:55:00+00:00,beta,True,20.0,0,b-1,4775991,7382.0
15690106,15690106,2021-07-24 08:31:00.038801+00:00,x,y,2021-08-04 14:00:00+00:00,2021-08-04 15:55:00+00:00,beta,True,40.0,0,b-9,15690106,9220.0
8087197,8087197,2021-05-30 06:25:53.398137+00:00,x,y,2021-06-07 11:00:00+00:00,2021-06-07 13:00:00+00:00,gamma,True,20.0,2,c-4,8087197,11900.0
14109702,14109702,2021-07-12 12:11:04.175980+00:00,x,y,2021-08-03 05:00:00+00:00,2021-08-03 06:55:00+00:00,beta,True,20.0,0,b-1,14109702,6440.0
15036564,15036564,2021-07-19 04:50:51.882091+00:00,x,y,2021-07-25 07:00:00+00:00,2021-07-25 09:00:00+00:00,alpha,True,15.0,1,a-5,15036564,18945.0
4940240,4940240,2021-04-20 04:54:19.953554+00:00,x,y,2021-04-21 17:00:00+00:00,2021-04-21 18:59:00+00:00,gamma,True,0.0,0,c-6,4940240,7065.0
2396862,2396862,2021-03-01 12:07:32.674380+00:00,x,y,2021-03-20 05:00:00+00:00,2021-03-20 06:55:00+00:00,beta,True,20.0,0,b-1,2396862,11452.0
14543177,14543177,2021-07-15 10:07:48.259185+00:00,x,y,2021-07-18 11:00:00+00:00,2021-07-18 13:00:00+00:00,gamma,True,20.0,1,c-2,14543177,12560.0
15228611,15228611,2021-07-20 15:11:17.187166+00:00,x,y,2021-07-29 16:00:00+00:00,2021-07-29 18:00:00+00:00,alpha,True,35.0,1,a-23,15228611,14645.0
6205879,6205879,2021-05-05 08:07:56.178173+00:00,x,y,2021-05-25 05:00:00+00:00,2021-05-25 07:00:00+00:00,gamma,True,20.0,1,c-2,6205879,7390.0
18771624,18771624,2021-08-12 21:55:35.056593+00:00,x,y,2021-08-27 14:00:00+00:00,2021-08-27 16:00:00+00:00,gamma,True,20.0,1,c-4,18771624,9280.0
15111533,15111533,2021-07-19 16:09:38.861508+00:00,x,y,2021-07-25 14:00:00+00:00,2021-07-25 16:00:00+00:00,gamma,True,20.0,2,c-4,15111533,21120.0
3209943,3209943,2021-03-13 20:01:35.648049+00:00,x,y,2021-05-09 05:00:00+00:00,2021-05-09 07:00:00+00:00,gamma,True,20.0,1,c-2,3209943,9800.0
11493018,11493018,2021-06-27 13:15:54.082651+00:00,x,y,2021-06-28 16:30:00+00:00,2021-06-28 18:30:00+00:00,alpha,True,15.0,1,a-23,11493018,9497.0
5452380,5452380,2021-04-24 17:54:35.181548+00:00,x,y,2021-05-11 11:00:00+00:00,2021-05-11 12:55:00+00:00,beta,True,40.0,0,b-69,5452380,9674.0
14510962,14510962,2021-07-15 05:49:59.581342+00:00,x,y,2021-08-05 13:00:00+00:00,2021-08-05 15:00:00+00:00,alpha,True,35.0,1,a-9,14510962,10545.0
18058320,18058320,2021-08-09 20:34:59.622871+00:00,x,y,2021-09-03 13:00:00+00:00,2021-09-03 15:00:00+00:00,alpha,True,20.0,1,a-9,18058320,7524.0
4826025,4826025,2021-04-19 12:00:03.020993+00:00,x,y,2021-05-14 14:00:00+00:00,2021-05-14 15:55:00+00:00,beta,True,20.0,0,b-9,4826025,7382.0
19910555,19910555,2021-08-19 02:02:42.319116+00:00,x,y,2021-09-05 10:35:00+00:00,2021-09-05 12:35:00+00:00,omega,True,20.0,1,d-3,19910555,7950.0
21353479,21353479,2021-08-28 14:23:51.749663+00:00,x,y,2021-08-31 17:05:00+00:00,2021-08-31 19:05:00+00:00,omega,True,20.0,1,d-5,21353479,10100.0
20810218,20810218,2021-08-24 16:55:38.331237+00:00,x,y,2021-09-26 14:00:00+00:00,2021-09-26 15:55:00+00:00,beta,True,40.0,0,b-9,20810218,8380.0
741844,741844,2021-01-22 07:13:02.426629+00:00,x,y,2021-02-05 05:15:00+00:00,2021-02-05 07:25:00+00:00,alpha,True,0.0,0,a-1,741844,8739.0
11891404,11891404,2021-06-29 21:19:37.750743+00:00,x,y,2021-07-03 17:00:00+00:00,2021-07-03 18:59:00+00:00,gamma,True,20.0,2,c-6,11891404,12300.0
4486306,4486306,2021-04-10 19:19:16.813602+00:00,x,y,2021-04-14 11:00:00+00:00,2021-04-14 13:00:00+00:00,gamma,True,20.0,2,c-4,4486306,9650.0
9214360,9214360,2021-06-09 14:32:43.982388+00:00,x,y,2021-06-17 10:00:00+00:00,2021-06-17 12:00:00+00:00,alpha,True,15.0,1,a-7,9214360,9403.0
2595897,2595897,2021-03-04 11:42:07.753037+00:00,x,y,2021-03-31 13:30:00+00:00,2021-03-31 15:30:00+00:00,alpha,True,35.0,1,a-5,2595897,8027.0
11608703,11608703,2021-06-28 09:05:02.705958+00:00,x,y,2021-07-13 14:00:00+00:00,2021-07-13 15:55:00+00:00,beta,True,20.0,0,b-9,11608703,7222.0
13177591,13177591,2021-07-06 17:17:56.387925+00:00,x,y,2021-07-09 16:00:00+00:00,2021-07-09 18:00:00+00:00,alpha,True,15.0,1,a-23,13177591,14945.0
13436675,13436675,2021-07-08 06:47:33.036323+00:00,x,y,2021-07-17 11:00:00+00:00,2021-07-17 12:55:00+00:00,beta,True,40.0,0,b-69,13436675,12930.0
15665472,15665472,2021-07-24 03:41:03.806723+00:00,x,y,2021-08-16 10:30:00+00:00,2021-08-16 12:25:00+00:00,beta,True,20.0,0,b-69,15665472,6480.0
3504097,3504097,2021-03-18 19:52:31.522601+00:00,x,y,2021-05-13 05:00:00+00:00,2021-05-13 07:00:00+00:00,alpha,True,35.0,1,a-1,3504097,10799.0
8687547,8687547,2021-06-04 09:29:45.485235+00:00,x,y,2021-06-07 10:00:00+00:00,2021-06-07 12:00:00+00:00,alpha,True,15.0,1,a-7,8687547,9707.0
3015141,3015141,2021-03-11 05:07:34.666478+00:00,x,y,2021-03-26 15:30:00+00:00,2021-03-26 17:30:00+00:00,alpha,True,35.0,1,a-7,3015141,10799.0
17338521,17338521,2021-08-06 08:24:41.349646+00:00,x,y,2021-08-12 04:00:00+00:00,2021-08-12 06:00:00+00:00,alpha,True,20.0,1,a-1,17338521,6810.0
725577,725577,2021-01-21 17:04:10.807957+00:00,x,y,2021-01-25 16:00:00+00:00,2021-01-25 17:55:00+00:00,beta,True,20.0,0,b-19,725577,8707.0
17078809,17078809,2021-08-04 09:56:53.073270+00:00,x,y,2021-08-20 14:00:00+00:00,2021-08-20 15:55:00+00:00,beta,True,40.0,0,b-9,17078809,13270.0
13847871,13847871,2021-07-10 18:22:16.078547+00:00,x,y,2021-07-30 17:00:00+00:00,2021-07-30 18:59:00+00:00,gamma,True,20.0,2,c-6,13847871,11285.0
3814724,3814724,2021-03-25 10:25:26.311536+00:00,x,y,2021-03-27 08:00:00+00:00,2021-03-27 09:55:00+00:00,beta,True,20.0,0,b-67,3814724,8978.0
17554370,17554370,2021-08-07 13:22:34.412851+00:00,x,y,2021-08-08 10:00:00+00:00,2021-08-08 12:00:00+00:00,gamma,True,20.0,2,c-2,17554370,16075.0
13355164,13355164,2021-07-07 16:12:02.577826+00:00,x,y,2021-07-11 16:00:00+00:00,2021-07-11 18:00:00+00:00,alpha,True,35.0,1,a-23,13355164,22445.0
16249358,16249358,2021-07-28 07:01:09.475073+00:00,x,y,2021-08-06 11:00:00+00:00,2021-08-06 12:55:00+00:00,beta,True,40.0,0,b-69,16249358,11040.0
5351146,5351146,2021-04-23 14:56:55.611376+00:00,x,y,2021-05-04 05:00:00+00:00,2021-05-04 07:00:00+00:00,alpha,True,35.0,1,a-1,5351146,5495.0
10808032,10808032,2021-06-22 11:34:56.784952+00:00,x,y,2021-07-04 04:00:00+00:00,2021-07-04 06:00:00+00:00,alpha,True,15.0,1,a-1,10808032,9497.0
13487654,13487654,2021-07-08 12:19:01.585117+00:00,x,y,2021-07-31 10:00:00+00:00,2021-07-31 12:00:00+00:00,alpha,True,15.0,1,a-7,13487654,11245.0
9852562,9852562,2021-06-14 13:13:45.457146+00:00,x,y,2021-06-19 10:00:00+00:00,2021-06-19 12:00:00+00:00,alpha,True,15.0,1,a-7,9852562,7150.0
18485899,18485899,2021-08-11 14:47:42.981781+00:00,x,y,2021-08-19 14:00:00+00:00,2021-08-19 16:00:00+00:00,gamma,True,20.0,1,c-4,18485899,8525.0
12076399,12076399,2021-07-01 00:08:04.837613+00:00,x,y,2021-07-12 14:00:00+00:00,2021-07-12 16:00:00+00:00,gamma,True,20.0,2,c-4,12076399,14130.0
7348610,7348610,2021-05-21 04:26:32.261170+00:00,x,y,2021-06-28 11:00:00+00:00,2021-06-28 13:00:00+00:00,gamma,True,20.0,2,c-4,7348610,9025.0
7833919,7833919,2021-05-26 21:03:29.814436+00:00,x,y,2021-06-04 17:00:00+00:00,2021-06-04 18:59:00+00:00,gamma,True,20.0,2,c-6,7833919,9025.0
16312991,16312991,2021-07-28 16:17:33.486561+00:00,x,y,2021-08-04 10:00:00+00:00,2021-08-04 12:00:00+00:00,gamma,True,20.0,2,c-2,16312991,10280.0
7093755,7093755,2021-05-18 07:20:35.941045+00:00,x,y,2021-05-19 05:00:00+00:00,2021-05-19 07:00:00+00:00,gamma,True,20.0,1,c-2,7093755,7390.0
3375460,3375460,2021-03-16 14:45:02.570458+00:00,x,y,2021-03-24 05:00:00+00:00,2021-03-24 07:00:00+00:00,alpha,True,35.0,1,a-1,3375460,10799.0
2659518,2659518,2021-03-05 11:42:29.882064+00:00,x,y,2021-03-23 13:30:00+00:00,2021-03-23 15:30:00+00:00,alpha,True,35.0,1,a-5,2659518,8027.0
13996855,13996855,2021-07-11 16:57:17.781216+00:00,x,y,2021-07-20 13:00:00+00:00,2021-07-20 15:00:00+00:00,alpha,True,35.0,1,a-9,13996855,10545.0
4897501,4897501,2021-04-19 19:38:55.451355+00:00,x,y,2021-05-08 05:00:00+00:00,2021-05-08 07:00:00+00:00,gamma,True,20.0,2,c-2,4897501,8640.0
7034018,7034018,2021-05-17 13:54:45.665695+00:00,x,y,2021-06-01 11:00:00+00:00,2021-06-01 13:00:00+00:00,gamma,True,20.0,2,c-4,7034018,10655.0
11661083,11661083,2021-06-28 14:45:56.309305+00:00,x,y,2021-06-29 09:45:00+00:00,2021-06-29 11:45:00+00:00,gamma,True,20.0,2,c-2,11661083,20105.0
16310140,16310140,2021-07-28 15:52:16.959310+00:00,x,y,2021-08-22 11:00:00+00:00,2021-08-22 12:55:00+00:00,beta,True,20.0,0,b-69,16310140,7310.0
13018642,13018642,2021-07-05 20:41:10.444350+00:00,x,y,2021-07-06 07:00:00+00:00,2021-07-06 09:00:00+00:00,alpha,True,35.0,1,a-5,13018642,19545.0
19477497,19477497,2021-08-16 17:02:35.013339+00:00,x,y,2021-09-17 05:00:00+00:00,2021-09-17 07:00:00+00:00,alpha,True,20.0,1,a-1,19477497,7524.0
20120440,20120440,2021-08-20 07:57:22.290460+00:00,x,y,2021-08-30 10:30:00+00:00,2021-08-30 12:25:00+00:00,beta,True,20.0,0,b-69,20120440,6750.0
19800003,19800003,2021-08-18 11:49:01.397100+00:00,x,y,2021-08-25 10:00:00+00:00,2021-08-25 12:00:00+00:00,alpha,True,15.0,1,a-7,19800003,9045.0
14212575,14212575,2021-07-13 07:04:40.783978+00:00,x,y,2021-07-26 14:00:00+00:00,2021-07-26 15:55:00+00:00,beta,True,40.0,0,b-9,14212575,15380.0
6374403,6374403,2021-05-07 19:17:03.520979+00:00,x,y,2021-05-08 05:00:00+00:00,2021-05-08 07:00:00+00:00,gamma,True,20.0,2,c-2,6374403,8390.0
3207272,3207272,2021-03-13 19:07:00.638475+00:00,x,y,2021-04-15 11:00:00+00:00,2021-04-15 13:00:00+00:00,gamma,True,20.0,1,c-4,3207272,9800.0
4314802,4314802,2021-04-06 09:39:44.539127+00:00,x,y,2021-04-08 14:00:00+00:00,2021-04-08 15:55:00+00:00,beta,True,40.0,0,b-9,4314802,10635.0
12347615,12347615,2021-07-02 12:58:34.704704+00:00,x,y,2021-07-05 17:00:00+00:00,2021-07-05 18:59:00+00:00,gamma,True,20.0,2,c-6,12347615,11285.0
20289208,20289208,2021-08-21 08:52:16.158745+00:00,x,y,2021-10-02 04:00:00+00:00,2021-10-02 06:00:00+00:00,alpha,True,15.0,1,a-1,20289208,6810.0
9091240,9091240,2021-06-08 11:09:07.592930+00:00,x,y,2021-06-11 07:40:00+00:00,2021-06-11 09:40:00+00:00,alpha,True,15.0,1,a-5,9091240,9707.0
17359277,17359277,2021-08-06 10:51:24.570760+00:00,x,y,2021-08-13 13:15:00+00:00,2021-08-13 15:15:00+00:00,alpha,True,20.0,1,a-9,17359277,7524.0
6174258,6174258,2021-05-04 18:58:12.780291+00:00,x,y,2021-05-18 11:00:00+00:00,2021-05-18 13:00:00+00:00,gamma,True,20.0,1,c-4,6174258,9655.0
13367660,13367660,2021-07-07 17:21:37.344871+00:00,x,y,2021-07-25 17:00:00+00:00,2021-07-25 18:59:00+00:00,gamma,True,20.0,2,c-6,13367660,21365.0
12922255,12922255,2021-07-05 11:40:07.679791+00:00,x,y,2021-08-05 09:45:00+00:00,2021-08-05 11:45:00+00:00,gamma,True,20.0,1,c-2,12922255,10285.0
9451827,9451827,2021-06-11 20:36:38.915044+00:00,x,y,2021-07-12 05:00:00+00:00,2021-07-12 06:55:00+00:00,beta,True,20.0,0,b-1,9451827,6522.0
15396296,15396296,2021-07-22 08:50:26.091369+00:00,x,y,2021-08-03 13:00:00+00:00,2021-08-03 15:00:00+00:00,alpha,True,35.0,1,a-9,15396296,10545.0
4363767,4363767,2021-04-07 14:24:24.794272+00:00,x,y,2021-04-10 05:00:00+00:00,2021-04-10 07:00:00+00:00,alpha,True,35.0,1,a-1,4363767,8605.0
7588737,7588737,2021-05-23 17:33:29.259423+00:00,x,y,2021-05-24 05:00:00+00:00,2021-05-24 07:00:00+00:00,alpha,True,35.0,1,a-1,7588737,11072.0
7143144,7143144,2021-05-18 18:40:14.855261+00:00,x,y,2021-06-08 05:00:00+00:00,2021-06-08 06:55:00+00:00,beta,True,20.0,0,b-1,7143144,6723.0
10316280,10316280,2021-06-18 10:42:15.853815+00:00,x,y,2021-07-05 09:45:00+00:00,2021-07-05 11:45:00+00:00,gamma,True,20.0,2,c-2,10316280,7620.0
1955923,1955923,2021-02-20 20:55:20.321406+00:00,x,y,2021-03-16 11:00:00+00:00,2021-03-16 13:00:00+00:00,gamma,True,20.0,1,c-4,1955923,12500.0
15242851,15242851,2021-07-20 17:38:44.630230+00:00,x,y,2021-07-28 17:00:00+00:00,2021-07-28 18:59:00+00:00,gamma,True,20.0,1,c-6,15242851,10285.0
18859103,18859103,2021-08-13 10:41:04.417488+00:00,x,y,2021-08-22 10:00:00+00:00,2021-08-22 12:00:00+00:00,alpha,True,15.0,1,a-7,18859103,18945.0
9581506,9581506,2021-06-12 17:02:23.307290+00:00,x,y,2021-07-02 05:00:00+00:00,2021-07-02 06:55:00+00:00,beta,True,20.0,0,b-1,9581506,6522.0
20919413,20919413,2021-08-25 11:54:46.262738+00:00,x,y,2021-08-25 17:05:00+00:00,2021-08-25 19:05:00+00:00,omega,True,20.0,1,d-5,20919413,20300.0
10947510,10947510,2021-06-23 13:40:52.469973+00:00,x,y,2021-06-25 17:00:00+00:00,2021-06-25 18:59:00+00:00,gamma,True,20.0,2,c-6,10947510,8500.0
7215059,7215059,2021-05-19 15:46:01.236245+00:00,x,y,2021-05-21 11:00:00+00:00,2021-05-21 13:00:00+00:00,gamma,True,20.0,1,c-4,7215059,8025.0
10079013,10079013,2021-06-16 09:09:15.864837+00:00,x,y,2021-08-02 16:00:00+00:00,2021-08-02 18:00:00+00:00,alpha,True,35.0,1,a-23,10079013,7124.0
20021659,20021659,2021-08-19 16:30:07.998986+00:00,x,y,2021-08-31 17:00:00+00:00,2021-08-31 18:59:00+00:00,gamma,True,20.0,1,c-6,20021659,7765.0
20161752,20161752,2021-08-20 12:15:40.305155+00:00,x,y,2021-08-26 16:00:00+00:00,2021-08-26 17:55:00+00:00,beta,True,40.0,0,b-19,20161752,8400.0
13742979,13742979,2021-07-10 05:26:46.003290+00:00,x,y,2021-07-31 04:00:00+00:00,2021-07-31 06:00:00+00:00,alpha,True,35.0,1,a-1,13742979,10545.0
18163909,18163909,2021-08-10 10:18:34.707834+00:00,x,y,2021-08-11 13:00:00+00:00,2021-08-11 15:00:00+00:00,alpha,True,15.0,1,a-9,18163909,11245.0
641272,641272,2021-01-19 11:31:03.520145+00:00,x,y,2021-01-22 05:00:00+00:00,2021-01-22 07:00:00+00:00,gamma,True,32.0,1,c-2,641272,9405.0
18021065,18021065,2021-08-09 17:58:08.470228+00:00,x,y,2021-08-12 13:00:00+00:00,2021-08-12 15:00:00+00:00,alpha,True,15.0,1,a-9,18021065,6810.0
17514429,17514429,2021-08-07 09:25:18.720394+00:00,x,y,2021-08-21 04:40:00+00:00,2021-08-21 06:40:00+00:00,omega,True,20.0,1,d-1,17514429,9000.0
14109990,14109990,2021-07-12 12:13:11.054826+00:00,x,y,2021-07-19 17:00:00+00:00,2021-07-19 18:59:00+00:00,gamma,True,20.0,1,c-6,14109990,10285.0
4586383,4586383,2021-04-14 08:30:57.156846+00:00,x,y,2021-05-14 05:00:00+00:00,2021-05-14 07:00:00+00:00,gamma,True,20.0,2,c-2,4586383,9650.0
11348458,11348458,2021-06-26 12:12:52.799967+00:00,x,y,2021-07-18 10:00:00+00:00,2021-07-18 12:00:00+00:00,alpha,True,35.0,1,a-7,11348458,11072.0
16204721,16204721,2021-07-27 19:09:21.703763+00:00,x,y,2021-08-13 05:00:00+00:00,2021-08-13 06:55:00+00:00,beta,True,20.0,0,b-1,16204721,6500.0
6313648,6313648,2021-05-06 20:32:11.229035+00:00,x,y,2021-05-21 13:30:00+00:00,2021-05-21 15:30:00+00:00,alpha,True,35.0,1,a-5,6313648,8290.0
10511166,10511166,2021-06-20 01:59:38.875633+00:00,x,y,2021-07-25 16:00:00+00:00,2021-07-25 18:00:00+00:00,alpha,True,15.0,1,a-23,10511166,9497.0
18947255,18947255,2021-08-13 18:33:36.470601+00:00,x,y,2021-08-22 17:00:00+00:00,2021-08-22 18:59:00+00:00,gamma,True,20.0,2,c-6,18947255,20105.0
1133830,1133830,2021-02-01 11:17:15.116893+00:00,x,y,2021-03-31 05:00:00+00:00,2021-03-31 07:00:00+00:00,alpha,True,20.0,1,a-1,1133830,9799.0
20059295,20059295,2021-08-19 20:31:02.485625+00:00,x,y,2021-08-28 07:00:00+00:00,2021-08-28 09:00:00+00:00,alpha,True,20.0,1,a-5,20059295,8381.0
15940965,15940965,2021-07-26 04:52:32.158408+00:00,x,y,2021-08-04 17:00:00+00:00,2021-08-04 18:59:00+00:00,gamma,True,20.0,2,c-6,15940965,10280.0
7765496,7765496,2021-05-25 22:20:53.541485+00:00,x,y,2021-05-28 05:00:00+00:00,2021-05-28 06:55:00+00:00,beta,True,20.0,0,b-1,7765496,7416.0
38216,38216,2021-01-01 12:18:17.254275+00:00,x,y,2021-01-06 11:00:00+00:00,2021-01-06 12:55:00+00:00,beta,False,20.0,0,b-69,38216,8707.0
18714180,18714180,2021-08-12 16:26:34.980754+00:00,x,y,2021-09-20 02:00:00+00:00,2021-09-20 03:55:00+00:00,beta,True,20.0,0,b-73,18714180,6590.0
10091286,10091286,2021-06-16 11:00:57.060711+00:00,x,y,2021-07-29 09:45:00+00:00,2021-07-29 11:45:00+00:00,gamma,True,20.0,2,c-2,10091286,7620.0
15613000,15613000,2021-07-23 16:28:07.153516+00:00,x,y,2021-08-22 17:00:00+00:00,2021-08-22 18:59:00+00:00,gamma,True,20.0,1,c-6,15613000,9280.0
19249663,19249663,2021-08-15 12:22:43.630434+00:00,x,y,2021-08-21 10:00:00+00:00,2021-08-21 12:00:00+00:00,alpha,True,20.0,1,a-7,19249663,22445.0
20242071,20242071,2021-08-20 21:56:56.749597+00:00,x,y,2021-08-26 17:00:00+00:00,2021-08-26 18:59:00+00:00,gamma,True,20.0,2,c-6,20242071,9750.0
12015145,12015145,2021-06-30 15:50:14.224008+00:00,x,y,2021-07-26 10:30:00+00:00,2021-07-26 12:25:00+00:00,beta,True,40.0,0,b-69,12015145,8055.0
8688627,8688627,2021-06-04 09:39:51.512581+00:00,x,y,2021-06-08 16:00:00+00:00,2021-06-08 18:00:00+00:00,alpha,True,15.0,1,a-23,8688627,9707.0
9540898,9540898,2021-06-12 11:48:51.580750+00:00,x,y,2021-07-01 16:00:00+00:00,2021-07-01 18:00:00+00:00,alpha,True,15.0,1,a-23,9540898,6531.0
14833002,14833002,2021-07-17 11:49:51.730089+00:00,x,y,2021-07-30 10:30:00+00:00,2021-07-30 12:30:00+00:00,alpha,True,15.0,1,a-5,14833002,9045.0
887605,887605,2021-01-26 07:23:28.972686+00:00,x,y,2021-02-07 13:30:00+00:00,2021-02-07 15:40:00+00:00,alpha,True,20.0,1,a-5,887605,10227.0
17481179,17481179,2021-08-07 06:00:00.107603+00:00,x,y,2021-08-17 16:00:00+00:00,2021-08-17 18:00:00+00:00,alpha,True,15.0,1,a-23,17481179,7524.0
7666188,7666188,2021-05-24 15:34:49.960197+00:00,x,y,2021-06-27 11:00:00+00:00,2021-06-27 13:00:00+00:00,gamma,True,20.0,1,c-4,7666188,10425.0
13894164,13894164,2021-07-11 05:21:16.285294+00:00,x,y,2021-07-21 05:00:00+00:00,2021-07-21 06:55:00+00:00,beta,True,20.0,0,b-1,13894164,6440.0
2929919,2929919,2021-03-09 20:25:17.322779+00:00,x,y,2021-03-20 05:00:00+00:00,2021-03-20 06:55:00+00:00,beta,True,20.0,0,b-1,2929919,6902.0
20969482,20969482,2021-08-25 18:06:38.937893+00:00,x,y,2021-09-05 17:00:00+00:00,2021-09-05 18:59:00+00:00,gamma,True,20.0,2,c-6,20969482,10785.0
4539698,4539698,2021-04-12 12:30:30.565863+00:00,x,y,2021-04-22 05:00:00+00:00,2021-04-22 07:00:00+00:00,alpha,True,35.0,1,a-1,4539698,8605.0
10481756,10481756,2021-06-19 17:32:45.611015+00:00,x,y,2021-08-08 09:45:00+00:00,2021-08-08 11:45:00+00:00,gamma,True,20.0,2,c-2,10481756,7620.0
5376941,5376941,2021-04-23 20:40:57.641010+00:00,x,y,2021-04-25 13:30:00+00:00,2021-04-25 15:30:00+00:00,alpha,True,35.0,1,a-5,5376941,9077.0
19139496,19139496,2021-08-14 19:49:06.850799+00:00,x,y,2021-08-16 16:00:00+00:00,2021-08-16 18:00:00+00:00,alpha,True,15.0,1,a-23,19139496,7524.0
20099955,20099955,2021-08-20 05:46:52.329786+00:00,x,y,2021-08-24 10:00:00+00:00,2021-08-24 12:00:00+00:00,gamma,True,20.0,1,c-2,20099955,10425.0
5740204,5740204,2021-04-28 14:29:31.583928+00:00,x,y,2021-05-01 17:00:00+00:00,2021-05-01 18:59:00+00:00,gamma,True,20.0,2,c-6,5740204,8390.0
1673557,1673557,2021-02-14 13:57:47.120388+00:00,x,y,2021-03-07 14:00:00+00:00,2021-03-07 15:55:00+00:00,beta,True,20.0,0,b-9,1673557,11504.0
3518729,3518729,2021-03-19 07:12:10.167856+00:00,x,y,2021-03-22 15:30:00+00:00,2021-03-22 17:30:00+00:00,alpha,True,15.0,1,a-7,3518729,9798.0
4194611,4194611,2021-04-02 20:34:54.076884+00:00,x,y,2021-04-06 11:00:00+00:00,2021-04-06 13:00:00+00:00,gamma,True,20.0,1,c-4,4194611,9800.0
9200223,9200223,2021-06-09 11:45:23.823915+00:00,x,y,2021-07-16 16:00:00+00:00,2021-07-16 18:00:00+00:00,alpha,True,35.0,1,a-23,9200223,9707.0
10677496,10677496,2021-06-21 11:01:47.177552+00:00,x,y,2021-11-11 05:00:00+00:00,2021-11-11 06:55:00+00:00,beta,True,20.0,0,b-1,10677496,6375.0
19385820,19385820,2021-08-16 07:46:05.415896+00:00,x,y,2021-08-17 17:00:00+00:00,2021-08-17 18:59:00+00:00,gamma,True,20.0,2,c-6,19385820,8500.0
